ano,municipio,nome_municipio,populacao,fonte,metodo,internacoes,taxa_100mil
2012,330290,Miguel Pereira,24754,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,55,222.18631332309928
2012,330300,Miracema,26810,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,80,298.396120850429
2012,330310,Natividade,15076,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,35,232.1570708410719
2012,330320,Nilópolis,157986,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,64,40.50991860038231
2012,330330,Niterói,491807,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,246,50.019621518197184
2012,330340,Nova Friburgo,183391,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,235,128.14151185172665
2012,330350,Nova Iguaçu,801746,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,429,53.50821831353071
2012,330360,Paracambi,48129,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,103,214.00818633256455
2012,330370,Paraíba do Sul,41639,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,89,213.7419246379596
2012,330380,Paraty,38740,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,35,90.34589571502323
2012,330385,Paty do Alferes,26575,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,68,255.87958607714017
2012,330390,Petrópolis,297192,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,1529,514.4822202481897
2012,330395,Pinheiral,23208,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,24,103.41261633919339
2012,330400,Piraí,26948,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,57,211.51848003562418
2012,330410,Porciúncula,18034,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,30,166.3524453809471
2012,330411,Porto Real,17272,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,23,133.1635016211209
2012,330412,Quatis,13105,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,28,213.65890881342997
2012,330414,Queimados,140374,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,53,37.756279652927184
2012,330415,Quissamã,21234,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,41,193.08655929170197
2012,330420,Resende,122068,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,149,122.06311236360062
2012,330430,Rio Bonito,56436,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,76,134.6658161457226
2012,330440,Rio Claro,17606,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,11,62.47870044303078
2012,330450,Rio das Flores,8703,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,10,114.90290704354821
2012,330452,Rio das Ostras,116134,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,107,92.13494756057658
2012,330455,Rio de Janeiro,6390290,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,5124,80.18415439674882
2012,330460,Santa Maria Madalena,10298,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,25,242.76558555059233
2012,330470,Santo Antônio de Pádua,40876,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,129,315.5886094529797
2012,330475,São Francisco de Itabapoana,41386,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,43,103.89986952109409
2012,330480,São Fidélis,37657,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,21,55.76652415221605
2012,330490,São Gonçalo,1016128,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,1298,127.73981230711092
2012,330500,São João da Barra,33512,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,22,65.648126044402
2012,330510,São João de Meriti,460062,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,291,63.252344249253355
2012,330513,São José de Ubá,7093,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,7,98.68884816015789
2012,330515,São José do Vale do Rio Preto,20540,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,51,248.2960077896787
2012,330520,São Pedro da Aldeia,91542,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,9,9.831552729894476
2012,330530,São Sebastião do Alto,8970,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,17,189.52062430323298
2012,330540,Sapucaia,17581,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,14,79.63142028326034
2012,330550,Saquarema,77522,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,104,134.15546554526458
2012,330555,Seropédica,80138,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,20,24.956949262522148
2012,330560,Silva Jardim,21362,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,25,117.0302406141747
2012,330570,Sumidouro,15010,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,13,86.6089273817455
2012,330575,Tanguá,31438,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,28,89.06418983395889
2012,330580,Teresópolis,167622,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,438,261.30221569960986
2012,330590,Trajano de Moraes,10327,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,16,154.93366902294954
2012,330600,Três Rios,78256,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,99,126.5078716008996
2012,330610,Valença,72679,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,36,49.53287744740571
2012,330615,Varre-Sai,9720,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,3,30.864197530864196
2012,330620,Vassouras,34858,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,149,427.4485053646222
2012,330630,Volta Redonda,260180,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,306,117.61088477208087
2013,330010,Angra dos Reis,181486,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,119,65.56979601732365
2013,330015,Aperibé,10736,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,37,344.6348733233979
2013,330020,Araruama,118964,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,55,46.232473689519516
2013,330022,Areal,11785,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,12,101.82435299109036
2013,330023,Armação dos Búzios,29790,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,19,63.779791876468614
2013,330025,Arraial do Cabo,28627,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,35,122.26220002095924
2013,330030,Barra do Piraí,96261,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,305,316.8469058081674
2013,330040,Barra Mansa,179472,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,270,150.44129446376036
2013,330045,Belford Roxo,477583,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,240,50.253045020446706
2013,330050,Bom Jardim,25969,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,66,254.14917786591704
2013,330060,Bom Jesus do Itabapoana,35825,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,91,254.01256106071182
2013,330070,Cabo Frio,200380,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,37,18.464916658349136
2013,330080,Cachoeiras de Macacu,55632,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,18,32.35547886108714
2013,330090,Cambuci,14862,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,26,174.94280715919794
2013,330093,Carapebus,14408,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,1,6.940588561910051
2013,330095,Comendador Levy Gasparian,8240,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,5,60.679611650485434
2013,330100,Campos dos Goytacazes,477208,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,390,81.72536923102714
2013,330110,Cantagalo,19825,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,3,15.132408575031526
2013,330115,Cardoso Moreira,12599,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,11,87.30851654893245
2013,330120,Carmo,17944,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,36,200.62416406598305
2013,330130,Casimiro de Abreu,38492,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,25,64.948560739894
2013,330140,Conceição de Macabu,21844,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,12,54.934993590917415
2013,330150,Cordeiro,20863,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,58,278.0041221300867
2013,330160,Duas Barras,11070,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,19,171.63504968383018
2013,330170,Duque de Caxias,873921,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,850,97.26279606509055
2013,330180,Engenheiro Paulo de Frontin,13505,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,16,118.47463902258423
2013,330185,Guapimirim,54706,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,71,129.7846671297481
2013,330187,Iguaba Grande,24788,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,12,48.41052121994513
2013,330190,Itaboraí,225263,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,257,114.08886501555959
2013,330200,Itaguaí,115542,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,100,86.54861435668415
2013,330205,Italva,14405,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,6,41.652204095800066
2013,330210,Itaocara,22870,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,70,306.0778312199388
2013,330220,Itaperuna,98004,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,144,146.9327782539488
2013,330225,Itatiaia,29744,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,39,131.11888111888112
2013,330227,Japeri,98393,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,25,25.408311566879757
2013,330230,Laje do Muriaé,7385,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,8,108.3276912660799
2013,330240,Macaé,224442,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,183,81.5355414761943
2013,330245,Macuco,5360,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,3,55.97014925373135
2013,330250,Magé,232419,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,235,101.11049440880478
2013,330260,Mangaratiba,39210,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,75,191.27773527161438
2013,330270,Maricá,139552,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,148,106.05365741802339
2013,330280,Mendes,18072,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,60,332.00531208499336
2013,330285,Mesquita,170185,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,22,12.927108734612334
2013,330290,Miguel Pereira,24815,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,57,229.699778359863
2013,330300,Miracema,26786,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,83,309.86336145747777
2013,330310,Natividade,15069,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,23,152.63122967681997
2013,330320,Nilópolis,158288,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,76,48.01374709390478
2013,330330,Niterói,494200,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,268,54.22905706191825
2013,330340,Nova Friburgo,184122,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,181,98.30438513594247
2013,330350,Nova Iguaçu,804815,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,487,60.51080061877575
2013,330360,Paracambi,48705,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,80,164.25418334873217
2013,330370,Paraíba do Sul,41955,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,72,171.61244190203792
2013,330380,Paraty,39434,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,17,43.110006593295125
2013,330385,Paty do Alferes,26696,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,61,228.49865148336826
2013,330390,Petrópolis,297888,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,1179,395.78633580406057
2013,330395,Pinheiral,23488,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,28,119.20980926430518
2013,330400,Piraí,27311,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,51,186.73794441800007
2013,330410,Porciúncula,18188,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,33,181.43831097426875
2013,330411,Porto Real,17663,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,32,181.1696767253581
2013,330412,Quatis,13283,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,21,158.09681547843107
2013,330414,Queimados,141753,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,34,23.985383025403344
2013,330415,Quissamã,21806,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,20,91.71787581399614
2013,330420,Resende,123385,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,176,142.642946873607
2013,330430,Rio Bonito,56942,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,108,189.66667837448634
2013,330440,Rio Claro,17709,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,27,152.46484838217856
2013,330450,Rio das Flores,8783,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,13,148.01320733234658
2013,330452,Rio das Ostras,122196,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,83,67.92366362237716
2013,330455,Rio de Janeiro,6429923,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,5246,81.58729116973873
2013,330460,Santa Maria Madalena,10282,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,31,301.4977630811126
2013,330470,Santo Antônio de Pádua,41035,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,148,360.6677226757646
2013,330475,São Francisco de Itabapoana,41397,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,27,65.22211754474962
2013,330480,São Fidélis,37717,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,11,29.16456770156693
2013,330490,São Gonçalo,1025507,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,935,91.17441421657776
2013,330500,São João da Barra,33951,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,17,50.07216282289182
2013,330510,São João de Meriti,460799,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,186,40.36467093027546
2013,330513,São José de Ubá,7143,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,3,41.999160016799664
2013,330515,São José do Vale do Rio Preto,20704,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,35,169.04945904173107
2013,330520,São Pedro da Aldeia,93659,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,17,18.150951857269455
2013,330530,São Sebastião do Alto,9012,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,15,166.44474034620507
2013,330540,Sapucaia,17610,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,12,68.14310051107326
2013,330550,Saquarema,79421,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,93,117.09749310635726
2013,330555,Seropédica,81260,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,18,22.15111986217081
2013,330560,Silva Jardim,21366,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,35,163.8116633904334
2013,330570,Sumidouro,15070,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,20,132.71400132714
2013,330575,Tanguá,31844,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,23,72.2271071473433
2013,330580,Teresópolis,169849,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,416,244.92343198959077
2013,330590,Trajano de Moraes,10347,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,5,48.32318546438581
2013,330600,Três Rios,78723,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,92,116.86546498482018
2013,330610,Valença,73154,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,89,121.66115318369467
2013,330615,Varre-Sai,9861,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,8,81.12767467802453
2013,330620,Vassouras,35112,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,163,464.2287537024379
2013,330630,Volta Redonda,261522,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,272,104.0065462943844
2014,330010,Angra dos Reis,184940,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,120,64.88590894344111
2014,330015,Aperibé,10882,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,41,376.76897629112295
2014,330020,Araruama,120948,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,49,40.51327843370705
2014,330022,Areal,11879,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,7,58.927519151443725
2014,330023,Armação dos Búzios,30439,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,5,16.426295213377575
2014,330025,Arraial do Cabo,28866,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,29,100.46421395413289
2014,330030,Barra do Piraí,96568,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,328,339.6570292436418
2014,330040,Barra Mansa,179697,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,252,140.23606404113593
2014,330045,Belford Roxo,479386,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,298,62.16284997893138
2014,330050,Bom Jardim,26126,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,55,210.51825767434738
2014,330060,Bom Jesus do Itabapoana,35896,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,117,325.94160909293515
2014,330070,Cabo Frio,204486,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,79,38.63345167884354
2014,330080,Cachoeiras de Macacu,55967,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,6,10.720603212607429
2014,330090,Cambuci,14849,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,22,148.15812512627113
2014,330093,Carapebus,14713,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,4,27.18684156868076
2014,330095,Comendador Levy Gasparian,8245,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,5,60.64281382656156
2014,330100,Campos dos Goytacazes,480648,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,348,72.4022569531133
2014,330110,Cantagalo,19792,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,4,20.21018593371059
2014,330115,Cardoso Moreira,12578,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,7,55.652726983622195
2014,330120,Carmo,18074,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,38,210.24676330640702
2014,330130,Casimiro de Abreu,39414,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,18,45.66905160602831
2014,330140,Conceição de Macabu,22006,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,24,109.06116513678089
2014,330150,Cordeiro,20965,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,35,166.9449081803005
2014,330160,Duas Barras,11096,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,26,234.3186733958183
2014,330170,Duque de Caxias,878402,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,1098,124.99971539226915
2014,330180,Engenheiro Paulo de Frontin,13566,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,29,213.76971841368126
2014,330185,Guapimirim,55626,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,78,140.2221982526157
2014,330187,Iguaba Grande,25354,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,4,15.77660329731009
2014,330190,Itaboraí,227168,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,278,122.37639104099168
2014,330200,Itaguaí,117374,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,72,61.34237565389269
2014,330205,Italva,14489,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,9,62.11608806680931
2014,330210,Itaocara,22824,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,81,354.88958990536275
2014,330220,Itaperuna,98521,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,164,166.461972574375
2014,330225,Itatiaia,29996,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,31,103.34711294839312
2014,330227,Japeri,99141,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,33,33.285926105244044
2014,330230,Laje do Muriaé,7341,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,8,108.97697861326796
2014,330240,Macaé,229624,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,162,70.55011671253877
2014,330245,Macuco,5380,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,1,18.587360594795538
2014,330250,Magé,233634,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,271,115.99339137283101
2014,330260,Mangaratiba,40008,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,69,172.46550689862028
2014,330270,Maricá,143111,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,126,88.04354661766043
2014,330280,Mendes,18086,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,55,304.1026208116776
2014,330285,Mesquita,170473,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,32,18.771301027142126
2014,330290,Miguel Pereira,24829,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,62,249.70800273873294
2014,330300,Miracema,26724,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,85,318.06615776081424
2014,330310,Natividade,15040,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,23,152.9255319148936
2014,330320,Nilópolis,158299,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,85,53.69585404835154
2014,330330,Niterói,495470,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,251,50.65897027065211
2014,330340,Nova Friburgo,184460,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,152,82.40268892984929
2014,330350,Nova Iguaçu,806177,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,859,106.55228318346964
2014,330360,Paracambi,49120,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,107,217.83387622149834
2014,330370,Paraíba do Sul,42159,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,47,111.48272017837235
2014,330380,Paraty,39965,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,51,127.61166020267734
2014,330385,Paty do Alferes,26758,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,66,246.65520591972495
2014,330390,Petrópolis,298017,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,1202,403.3326957858109
2014,330395,Pinheiral,23691,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,8,33.76809758980204
2014,330400,Piraí,27579,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,42,152.28978570651583
2014,330410,Porciúncula,18293,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,26,142.1308697315913
2014,330411,Porto Real,17970,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,32,178.07456872565385
2014,330412,Quatis,13415,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,21,156.5411852404025
2014,330414,Queimados,142709,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,50,35.036332676986035
2014,330415,Quissamã,22261,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,22,98.82754593234806
2014,330420,Resende,124316,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,165,132.7262781942791
2014,330430,Rio Bonito,57284,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,73,127.43523496962503
2014,330440,Rio Claro,17768,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,19,106.9338135974786
2014,330450,Rio das Flores,8838,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,13,147.09210228558499
2014,330452,Rio das Ostras,127171,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,72,56.6166814761227
2014,330455,Rio de Janeiro,6453682,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,5059,78.38935974843507
2014,330460,Santa Maria Madalena,10253,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,32,312.1037745050229
2014,330470,Santo Antônio de Pádua,41108,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,78,189.74408874185073
2014,330475,São Francisco de Itabapoana,41343,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,28,67.72609631618411
2014,330480,São Fidélis,37710,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,17,45.08088040307611
2014,330490,São Gonçalo,1031903,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,791,76.65449174970904
2014,330500,São João da Barra,34273,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,22,64.19047063285969
2014,330510,São João de Meriti,460711,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,330,71.6284178150728
2014,330513,São José de Ubá,7175,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,6,83.62369337979094
2014,330515,São José do Vale do Rio Preto,20812,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,33,158.56236786469344
2014,330520,São Pedro da Aldeia,95318,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,26,27.277114500933717
2014,330530,São Sebastião do Alto,9033,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,21,232.4809033543673
2014,330540,Sapucaia,17608,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,12,68.15084052703317
2014,330550,Saquarema,80915,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,92,113.69956126799727
2014,330555,Seropédica,82090,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,20,24.363503471799245
2014,330560,Silva Jardim,21336,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,41,192.16347956505436
2014,330570,Sumidouro,15099,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,24,158.9509239022452
2014,330575,Tanguá,32140,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,22,68.45052893590541
2014,330580,Teresópolis,171482,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,451,263.00136457470757
2014,330590,Trajano de Moraes,10348,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,14,135.2918438345574
2014,330600,Três Rios,78998,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,66,83.54641889668093
